kind,frame,width,center,region_side,field,value,position,edge
event,expanded_128_mean_subtracted,2.0,"[51, 64, 69]",33,3,1.1417076884128763,"[53, 50, 84]",1
event,expanded_128_mean_subtracted,2.0,"[51, 64, 69]",33,4,1.0922702596589091,"[53, 49, 85]",0
event,expanded_128_mean_subtracted,2.0,"[51, 64, 69]",33,5,1.0221222003598933,"[49, 48, 85]",0
event,expanded_128_mean_subtracted,2.0,"[58, 81, 47]",17,0,0.9614636949474333,"[50, 85, 39]",0
event,expanded_128_mean_subtracted,2.0,"[58, 81, 47]",17,1,0.891941800250357,"[50, 88, 39]",0
event,expanded_128_mean_subtracted,2.0,"[58, 81, 47]",17,2,0.8559548995669446,"[50, 85, 39]",0
event,expanded_128_mean_subtracted,2.0,"[58, 81, 47]",17,3,0.8493184105093908,"[50, 77, 39]",0
event,expanded_128_mean_subtracted,2.0,"[58, 81, 47]",17,4,0.8469235127433904,"[50, 87, 39]",0
event,expanded_128_mean_subtracted,2.0,"[58, 81, 47]",17,5,0.8143648055326724,"[50, 79, 39]",0
event,expanded_128_mean_subtracted,2.0,"[58, 81, 47]",25,0,1.25647798153462,"[46, 78, 35]",0
event,expanded_128_mean_subtracted,2.0,"[58, 81, 47]",25,1,1.1283015565476902,"[46, 83, 35]",0
event,expanded_128_mean_subtracted,2.0,"[58, 81, 47]",25,2,1.0860409102948447,"[46, 80, 35]",0
event,expanded_128_mean_subtracted,2.0,"[58, 81, 47]",25,3,1.0859999832850784,"[46, 83, 35]",0
event,expanded_128_mean_subtracted,2.0,"[58, 81, 47]",25,4,1.089913859488956,"[46, 81, 35]",0
event,expanded_128_mean_subtracted,2.0,"[58, 81, 47]",25,5,1.0479147511647267,"[46, 80, 35]",0
event,expanded_128_mean_subtracted,2.0,"[58, 81, 47]",33,0,1.6070338126129207,"[42, 83, 31]",0
event,expanded_128_mean_subtracted,2.0,"[58, 81, 47]",33,1,1.4517766950778646,"[42, 82, 31]",0
event,expanded_128_mean_subtracted,2.0,"[58, 81, 47]",33,2,1.3383777774028318,"[42, 82, 31]",0
event,expanded_128_mean_subtracted,2.0,"[58, 81, 47]",33,3,1.4261811312552104,"[42, 82, 31]",0
event,expanded_128_mean_subtracted,2.0,"[58, 81, 47]",33,4,1.3816334742483436,"[42, 82, 31]",0
event,expanded_128_mean_subtracted,2.0,"[58, 81, 47]",33,5,1.3234771354088677,"[42, 81, 31]",0
